ano,id_municipio,municipio,desmatamento,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss,emprego,remuneracao_media,co2e
2021,3170701,Varginha,344.9,8093810000,1842340000,6251470000,88572000,1549576000,3920910000,692411000,65972,1997.254490238286,496879.2588510701
2021,3170750,Varjão de Minas,312.5,316199000,9806000,306393000,180398000,24954000,61026000,40015000,2097,1796.825231282783,122128.82583397
2021,3170800,Várzea da Palma,1218.7,1067613000,165878000,901735000,101082000,330955000,275097000,194601000,9240,1734.051982683988,446235.5534133899
2021,3170909,Varzelândia,426.5,187206000,10199000,177007000,8897000,6777000,66724000,94609000,1387,1826.788010093728,68192.59041683999
2021,3171006,Vazante,1078.6,1168648000,106851000,1061797000,294442000,368094000,289597000,109664000,7499,2375.120493399117,360947.5511050399
2021,3171030,Verdelândia,954.1,115451000,4752000,110699000,37018000,3991000,22185000,47505000,1516,1419.277631926121,83469.40698181003
2021,3171071,Veredinha,250.4,133052000,3673000,129379000,55822000,20820000,21480000,31257000,1502,1495.083229027961,84083.13948837011
2021,3171105,Veríssimo,740.3,170434000,5051000,165383000,101522000,6844000,29158000,27860000,759,1861.204703557312,437103.62971984
2021,3171154,Vermelho Novo,92.7,64216000,1800000,62416000,20750000,1584000,13934000,26149000,408,1849.727720588236,64512.94253027005
2021,3171204,Vespasiano,54.1,3020537000,537997000,2482540000,1174000,779300000,1058734000,643332000,33296,2237.131209454575,15154091.67918105
2021,3171303,Viçosa,231.3,1811859000,168607000,1643252000,31310000,187358000,1038710000,385873000,27412,2787.538339048599,175214.51331051
2021,3171402,Vieiras,97.2,53459000,1606000,51853000,15002000,1945000,12083000,22823000,463,1729.41969762419,62563.97915112999
2021,3171501,Mathias Lobato,158.9,43931000,2422000,41509000,5450000,1667000,13784000,20608000,983,2982.572939979654,41605.42251692001
2021,3171600,Virgem da Lapa,308.4,131604000,6287000,125316000,9140000,5395000,45296000,65484000,2017,1404.511958353991,93539.84858336009
2021,3171709,Virgínia,249.5,180446000,7767000,172679000,52052000,5265000,75260000,40102000,2142,1524.244411764706,70302.67703032
2021,3171808,Virginópolis,299,183953000,11956000,171996000,32383000,6475000,80303000,52835000,1605,1549.166604361371,183609.6183354
2021,3171907,Virgolândia,202.7,62674000,1949000,60725000,12538000,1958000,16516000,29712000,517,1787.724680851064,58941.88907430998
2021,3172004,Visconde do Rio Branco,222.5,1351679000,182175000,1169503000,16197000,460552000,492261000,200494000,15216,1722.969165352268,128553.44834673
2021,3172103,Volta Grande,159.9,140361000,22319000,118042000,12821000,30882000,43597000,30742000,1248,1677.876298076926,51694.2803887
2021,3172202,Wenceslau Braz,74.3,33088000,1784000,31305000,5988000,2519000,7553000,15245000,459,1591.264488017428,20338.90730657
2021,3200102,Afonso Cláudio,686.7,569771000,38859000,530913000,128587000,48979000,196271000,157075000,5285,1675.692438978234,212524.2977532301
2021,3200136,Águia Branca,271.2,246004000,21375000,224630000,69293000,23925000,75298000,56114000,1835,1755.066267029972,104522.33612861
2021,3200169,Água Doce do Norte,328.7,184402000,10194000,174208000,35850000,26077000,51040000,61241000,1325,2045.923403773584,152358.3624154901
2021,3200201,Alegre,611.8,575138000,32142000,542996000,72353000,133957000,201931000,134754000,5006,1990.884011186581,320456.9778597102
2021,3200300,Alfredo Chaves,328.3,457719000,42693000,415026000,100175000,91659000,140577000,82616000,5056,1827.073279272152,157678.79737592
2021,3200359,Alto Rio Novo,182,113034000,4945000,108088000,26348000,5260000,30859000,45622000,842,1684.422874109263,74620.97355424004
2021,3200409,Anchieta,324,5764148000,140190000,5623958000,40269000,4238344000,1094492000,250853000,9643,2403.681390646065,219189.5612710001
2021,3200508,Apiacá,157.8,118193000,10892000,107301000,19531000,5834000,38436000,43500000,1002,1632.601596806388,57739.95332256999
2021,3200607,Aracruz,1092.3,5313106000,734808000,4578298000,79986000,2627038000,1304694000,566580000,48520,2386.960733924167,1036900.6255884
2021,3200706,Atilio Vivacqua,173.5,360866000,65272000,295594000,21920000,94298000,105391000,73985000,4379,1762.79619776205,221960.4290977801
2021,3200805,Baixo Guandu,676.9,928265000,68264000,860001000,52844000,382635000,258176000,166347000,7388,1708.697153492156,219814.55096707
2021,3200904,Barra de São Francisco,687.3,1165006000,126747000,1038259000,75624000,341417000,401373000,219845000,10673,1853.221787688556,353247.5875374098
2021,3201001,Boa Esperança,380.2,271044000,18700000,252345000,65208000,15183000,93094000,78860000,2835,1651.514412698408,93328.58051678
2021,3201100,Bom Jesus do Norte,74.3,186832000,19783000,167049000,5936000,22484000,82836000,55792000,1914,1582.541907001045,50683.66160026001
2021,3201159,Brejetuba,262.7,294750000,13045000,281705000,128969000,19828000,66141000,66768000,2187,1650.76378600823,71603.14635818997
2021,3201209,Cachoeiro de Itapemirim,676.6,6146964000,806065000,5340899000,80565000,1531965000,2727955000,1000414000,68583,2023.331617456216,1870271.134214601
2021,3201308,Cariacica,169.4,13698973000,4548585000,9150388000,20821000,1673112000,5874966000,1581488000,86361,1897.485525294994,1816890.81251156
2021,3201407,Castelo,414.1,1170595000,159529000,1011065000,112137000,279118000,421767000,198043000,12484,1659.17384812559,287543.5238051598
2021,3201506,Colatina,1083.1,4378306000,497938000,3880368000,127943000,1130284000,1964309000,657832000,49081,1983.552942686578,1078804.2015622
2021,3201605,Conceição da Barra,884.5,607069000,55467000,551602000,103951000,91798000,177044000,178809000,7365,1641.379621181265,529616.8695624302
2021,3201704,Conceição do Castelo,228.5,279078000,22815000,256264000,59572000,26594000,101687000,68410000,2370,1795.759181434598,108490.5158675601
2021,3201803,Divino de São Lourenço,121.3,82578000,3312000,79266000,27970000,5005000,18414000,27877000,616,1951.695730519479,29273.74787993
2021,3201902,Domingos Martins,702.3,957684000,74985000,882699000,172884000,149377000,388158000,172279000,9505,1807.778147290897,418047.2104668298
2021,3202009,Dores do Rio Preto,110.5,159782000,12748000,147034000,36571000,17224000,54084000,39154000,1228,1672.802092833876,38247.11214685999
2021,3202108,Ecoporanga,2007.8,411089000,19261000,391828000,99786000,60073000,115314000,116655000,3508,1821.398209806155,662459.54567792
2021,3202207,Fundão,195.9,468479000,47910000,420569000,37339000,108013000,159502000,115714000,4331,1822.358037404755,101009.44825504
2021,3202256,Governador Lindenberg,279.3,334329000,24477000,309852000,92538000,45067000,104218000,68029000,1720,1832.158930232559,132659.13780428
2021,3202306,Guaçuí,394.7,612495000,49393000,563102000,65180000,71129000,275426000,151368000,5988,1627.35230794923,189083.29539538
2021,3202405,Guarapari,324.1,2537472000,243974000,2293498000,69329000,290340000,1317709000,616120000,31841,1718.579456989415,458085.0387559498
2021,3202454,Ibatiba,196.3,450090000,38079000,412011000,73202000,24133000,186588000,128087000,3753,1850.306474820147,114328.78210312
2021,3202504,Ibiraçu,131.4,289514000,29782000,259732000,23513000,34932000,133340000,67947000,8409,1654.406362230943,109281.91886199
2021,3202553,Ibitirama,199.8,171983000,12359000,159624000,48474000,6687000,54671000,49792000,1087,1908.994342226311,100227.8246979301
2021,3202603,Iconha,137.4,314849000,49835000,265014000,37238000,21509000,125767000,80500000,5665,2430.039761694613,156090.3086978901
2021,3202652,Irupi,156.7,236224000,19056000,217168000,46942000,10060000,88378000,71788000,1538,1780.866911573471,64196.00195395002
2021,3202702,Itaguaçu,360.3,325867000,17985000,307882000,115469000,18170000,98508000,75735000,2211,1717.044753505201,114450.71357746
2021,3202801,Itapemirim,494.3,5744186000,107127000,5637058000,116500000,4062152000,1096322000,362084000,9163,2269.543519589647,421051.4693270401
2021,3202900,Itarana,178.9,266030000,17908000,248122000,46592000,60745000,85192000,55592000,2410,1858.66721576763,71481.42860640999
2021,3203007,Iúna,305.4,538444000,43234000,495210000,108435000,22510000,223173000,141092000,4313,1737.150229538607,89299.84982657002
2021,3203056,Jaguaré,504,963635000,57876000,905759000,163642000,295451000,271764000,174902000,7557,1631.101370914384,233680.10533085
2021,3203106,Jerônimo Monteiro,135.1,172125000,10677000,161448000,28310000,9901000,59805000,63432000,1480,1787.259405405405,68541.98950301
2021,3203130,João Neiva,192.4,646255000,82903000,563352000,19125000,276759000,185712000,81756000,6298,1904.24079390283,131130.93492328
2021,3203163,Laranja da Terra,344.9,187688000,11558000,176130000,62445000,9954000,46527000,57205000,1252,1769.080718849839,79708.61008035002
2021,3203205,Linhares,2243.1,8036008000,1142398000,6893610000,393611000,2824723000,2710113000,965162000,74009,1937.810414003709,3543361.685421898
2021,3203304,Mantenópolis,264.2,203075000,9121000,193954000,54083000,9230000,53821000,76819000,1150,1960.647400000002,112954.46874871
2021,3203320,Marataízes,115.4,6659696000,89711000,6569985000,114908000,4862745000,1268548000,323783000,9318,1839.246484224085,103623.4859311099
2021,3203346,Marechal Floriano,133.3,516906000,64174000,452733000,83746000,57054000,213563000,98370000,7167,1760.249107018276,138247.3086060501
2021,3203353,Marilândia,214.2,312886000,23767000,289119000,78311000,26993000,107967000,75848000,3658,1509.904229086929,93785.09703809004
2021,3203403,Mimoso do Sul,662.9,607415000,53543000,553872000,113097000,92518000,222316000,125940000,4155,1748.099607701563,449897.7102145
2021,3203502,Montanha,1023.8,410506000,36537000,373970000,90056000,30799000,148946000,104168000,4676,1756.952185628746,376183.43988137
2021,3203601,Mucurici,511.2,96748000,3272000,93476000,35329000,3852000,19685000,34610000,1247,1562.764811547715,233984.74601919
2021,3203700,Muniz Freire,474.6,383338000,24848000,358490000,124245000,24598000,113473000,96173000,2496,1960.416378205129,161594.63423785
2021,3203809,Muqui,227.2,234321000,13782000,220538000,45676000,9768000,84730000,80365000,1774,1808.626257046225,71371.32161339998
2021,3203908,Nova Venécia,1127,1339644000,147773000,1191871000,159006000,167081000,611890000,253894000,14839,1801.998590875398,402189.1342647002
2021,3204005,Pancas,479.2,358499000,16755000,341744000,114609000,17311000,97358000,112466000,2523,1757.551161315891,184807.91889036
2021,3204054,Pedro Canário,393.6,401437000,22929000,378509000,64847000,54675000,126229000,132758000,5587,1793.320178986939,312225.0169988601
2021,3204104,Pinheiros,902.1,861702000,115335000,746367000,155894000,169644000,271411000,149418000,7758,1633.181072441346,355167.2572696801
2021,3204203,Piúma,68.3,876050000,36610000,839440000,19957000,445226000,249357000,124901000,4400,1927.798395454545,69722.9780478
2021,3204252,Ponto Belo,327.5,107548000,4867000,102681000,23055000,5508000,29475000,44643000,1237,1555.039329021827,149399.3670141801
2021,3204302,Presidente Kennedy,506.9,6811825000,59765000,6752060000,79636000,5314481000,1210280000,147663000,3190,2091.645746081504,206887.53212882
2021,3204351,Rio Bananal,506,525682000,44069000,481614000,175743000,41862000,151294000,112715000,4195,1761.294738974969,154073.90112937
2021,3204401,Rio Novo do Sul,148.4,229883000,24757000,205126000,24300000,49109000,69444000,62273000,2211,2036.472564450474,91419.03889853998
2021,3204500,Santa Leopoldina,313.6,330158000,9586000,320572000,117176000,87154000,56321000,59920000,1708,1819.420673302107,150871.76028964
2021,3204559,Santa Maria de Jetibá,401.9,1631424000,118583000,1512841000,763736000,99790000,416156000,233159000,12890,1760.441528316527,594929.0924963997
2021,3204609,Santa Teresa,370.7,577185000,49369000,527817000,119839000,38902000,243479000,125596000,7058,1917.323652592804,144588.7565596
2021,3204658,São Domingos do Norte,249.1,331339000,39256000,292083000,55152000,116234000,69998000,50699000,2392,2298.440698160533,82891.77447633001
2021,3204708,São Gabriel da Palha,351.3,762065000,66535000,695530000,90351000,100421000,323491000,181266000,10837,1535.311417366431,164568.93033548
2021,3204807,São José do Calçado,212.1,203596000,12458000,191138000,26777000,42193000,63287000,58881000,1659,1676.428613622666,109480.21571146
2021,3204906,São Mateus,1938.6,2947644000,298200000,2649444000,365621000,393964000,1231889000,657970000,33957,1856.746464940946,771300.44954407
2021,3204955,São Roque do Canaã,243.1,228984000,20226000,208757000,46457000,23934000,77020000,61346000,2983,1546.815662085147,89702.16875096005
2021,3205002,Serra,385.1,37279406000,8471037000,28808369000,34539000,13151407000,13219359000,2403065000,224408,2160.748136430066,25073721.17936128
2021,3205010,Sooretama,317.7,667529000,71260000,596269000,108934000,147047000,173118000,167170000,9513,1458.774914327763,73845.1416267
2021,3205036,Vargem Alta,233.7,430100000,48185000,381915000,47530000,99401000,130337000,104648000,5042,1868.579234430788,147868.0661346399
2021,3205069,Venda Nova do Imigrante,118.6,702153000,83342000,618811000,77227000,78060000,332828000,130697000,8927,1877.500809902541,131606.32943133
2021,3205101,Viana,197.1,4227568000,1183023000,3044545000,23017000,586594000,2058105000,376829000,23804,2032.838498571676,2173442.563054604
2021,3205150,Vila Pavão,317,180643000,10257000,170386000,48464000,24917000,43545000,53459000,1333,1765.237501875471,90103.07475089
2021,3205176,Vila Valério,390.2,434064000,29226000,404837000,168988000,24505000,129708000,81636000,4058,1385.659098077872,112170.9377609799
2021,3205200,Vila Velha,167.4,16305842000,3602230000,12703612000,25395000,2493628000,8047840000,2136750000,156975,1946.882812486071,918133.80584351
2021,3205309,Vitória,49.5,31423573000,6232814000,25190759000,26154000,9518389000,13650873000,1995344000,308625,3510.634025370651,933937.9498876797
2021,3300100,Angra dos Reis,109.6,11194244000,1084315000,10109929000,60857000,3331325000,4796244000,1921503000,47674,2939.924920501721,322881.43836322
2021,3300159,Aperibé,80.8,249125000,19482000,229643000,9387000,13599000,85162000,121496000,2692,1837.557745170872,61414.89259735995
2021,3300209,Araruama,539.7,4234265000,362327000,3871938000,59721000,1071338000,1557788000,1183091000,28112,1947.206872865691,454837.2456676402
2021,3300225,Areal,70.6,427444000,74944000,352500000,4394000,89808000,123298000,135000000,3968,2272.163288810482,52749.07393827
2021,3300233,Armação dos Búzios,46.8,2970333000,132245000,2838088000,12586000,1181357000,1165239000,478906000,20206,2007.842503711778,108940.1462845099
2021,3300258,Arraial do Cabo,20.8,2705477000,71347000,2634130000,22382000,1510708000,714001000,387039000,9533,2131.957356550931,57989.53003782999
2021,3300308,Barra do Piraí,435.5,2713911000,301915000,2411997000,47238000,540721000,1047626000,776412000,22433,1752.447895065302,1004271.33500527
2021,3300407,Barra Mansa,437.7,6449309000,692595000,5756714000,70860000,1292424000,2974224000,1419206000,44146,1934.891075522128,548573.1739774698
2021,3300456,Belford Roxo,71.5,8839808000,1038410000,7801398000,3708000,1047940000,3073720000,3676029000,46286,1997.512633625724,577996.7071393497
2021,3300506,Bom Jardim,241.6,887304000,112636000,774668000,105464000,184755000,252075000,232374000,7077,1792.443324855159,136776.16647534
2021,3300605,Bom Jesus do Itabapoana,520,908167000,93151000,815016000,55743000,98643000,356690000,303940000,7740,1762.948633074939,269798.97053458
2021,3300704,Cabo Frio,321.5,12359627000,531924000,11827703000,58007000,5375425000,4224096000,2170174000,65474,1999.839260317078,579702.39454674
2021,3300803,Cachoeiras de Macacu,411.3,1305514000,123233000,1182281000,65696000,255651000,381965000,478969000,9802,1963.951095694756,168656.45640702
2021,3300902,Cambuci,440.9,400563000,59051000,341512000,73845000,37304000,87090000,143273000,2144,1779.082150186568,186905.5583020499
2021,3300936,Carapebus,215.7,726769000,22065000,704705000,13339000,339637000,152594000,199135000,3830,2411.362519582251,99542.10541522002
2021,3300951,Comendador Levy Gasparian,83.3,603975000,57802000,546173000,6122000,320229000,126737000,93085000,3415,1818.232688140555,69841.11503263
2021,3301009,Campos dos Goytacazes,3228.3,37179860000,1429953000,35749907000,368935000,20380244000,10854552000,4146176000,117075,2234.015570958789,2092798.943135618
2021,3301108,Cantagalo,532.6,841421000,72343000,769078000,40422000,345749000,199717000,183189000,4433,2201.148626212495,3641955.028806518
2021,3301157,Cardoso Moreira,455.2,395482000,43500000,351983000,28953000,88349000,107691000,126989000,2524,1797.7902496038041,176020.1421866099
2021,3301207,Carmo,227.3,561153000,68300000,492853000,24934000,139475000,160720000,167723000,4655,2041.314105263155,122253.14193446
2021,3301306,Casimiro de Abreu,273.4,2352168000,82278000,2269890000,13479000,1173402000,633043000,449966000,9628,1973.053312214375,161561.01606729
2021,3301405,Conceição de Macabu,244.6,434144000,37243000,396901000,21308000,15761000,151147000,208684000,3355,2099.719210134122,141351.21626152
2021,3301504,Cordeiro,84.9,456176000,29684000,426492000,7438000,49845000,174132000,195076000,4787,1877.552285356173,65170.53081321999
2021,3301603,Duas Barras,231.5,249220000,29258000,219962000,30631000,18051000,57928000,113352000,1743,1679.176012621917,83335.76688696006
2021,3301702,Duque de Caxias,257.1,53136666000,8803152000,44333515000,18006000,14779164000,22667528000,6868815000,213187,2417.695839145953,10872113.94884638
2021,3301801,Engenheiro Paulo de Frontin,56.7,406744000,48804000,357940000,10993000,88646000,100098000,158203000,2922,1943.544681724844,22597.70346127
2021,3301850,Guapimirim,189.9,1364014000,120839000,1243175000,29283000,223702000,444461000,545730000,10672,2131.453700337331,214160.29277273
2021,3301876,Iguaba Grande,33.3,631409000,37733000,593676000,2798000,44763000,243321000,302795000,5248,2002.730350609758,46407.23438897
2021,3301900,Itaboraí,368.1,5640738000,580794000,5059944000,17169000,649532000,2458243000,1935000000,45447,2261.826510660768,537608.0765737402
2021,3302007,Itaguaí,149.4,10502749000,1287471000,9215278000,18783000,769963000,7105419000,1321113000,35647,3007.180694588614,309950.2115179499
2021,3302056,Italva,252.5,418766000,34694000,384073000,26677000,89144000,119034000,149217000,3133,1810.002984360041,104899.36433489
2021,3302106,Itaocara,366.6,635896000,74561000,561335000,68679000,48108000,242849000,201698000,4622,1775.47850713977,158432.3706280201
2021,3302205,Itaperuna,974.8,3394972000,322566000,3072406000,79778000,485133000,1639590000,867905000,30224,2006.921904446792,593842.0596355405
2021,3302254,Itatiaia,98.2,6893431000,2437034000,4456398000,6492000,2061683000,2020753000,367470000,15208,2584.159443056278,148385.15338292
2021,3302270,Japeri,68.2,1530205000,124967000,1405237000,7290000,206300000,385266000,806381000,10688,2304.243618076356,115540.32187743
2021,3302304,Laje do Muriaé,200.6,184165000,18202000,165963000,14213000,28743000,40639000,82369000,1298,1946.888120184901,67067.52781653998
2021,3302403,Macaé,770.9,17747016000,2760752000,14986264000,75525000,5538025000,6094437000,3278277000,163994,5328.549670475758,11839765.5720179
2021,3302452,Macuco,48.1,214875000,26012000,188862000,5305000,47805000,67231000,68521000,2132,1803.11497185741,38114.95996614001
2021,3302502,Magé,174.7,4765844000,332822000,4433022000,65818000,536856000,1854252000,1976097000,38557,1966.08761677516,360967.7898835199
2021,3302601,Mangaratiba,59.6,3211900000,200473000,3011427000,20401000,126012000,2297233000,567781000,13920,2531.964826867816,104009.68629698
2021,3302700,Maricá,172.4,85814296000,757901000,85056395000,16520000,65616073000,17609607000,1814194000,38932,2253.158307048177,387127.29671884
2021,3302809,Mendes,49.3,357694000,29096000,328598000,940000,26114000,146103000,155441000,4110,1853.349201946472,29334.28842848001
2021,3302858,Mesquita,20,2619229000,163246000,2455983000,3243000,155039000,1087348000,1210353000,20952,1948.516254295545,262077.4415723899
2021,3302908,Miguel Pereira,140.8,632510000,49213000,583297000,7242000,43357000,285306000,247393000,5404,2000.258001480385,43008.90825840001
2021,3303005,Miracema,248.1,662192000,60137000,602055000,22295000,88400000,236861000,254499000,5221,1934.936981421184,119843.03854754
2021,3303104,Natividade,315.6,324266000,32021000,292245000,24160000,16293000,116999000,134792000,2838,1924.354295278364,144223.29835482
2021,3303203,Nilópolis,19.1,3059486000,232531000,2826955000,0,164559000,1464892000,1197505000,24441,1737.984296059897,191359.3047635101
2021,3303302,Niterói,66.8,66345730000,2962539000,63383192000,26399000,37156054000,21273256000,4927483000,230604,2968.45518490578,1240619.66876898
2021,3303401,Nova Friburgo,290.1,6324935000,662874000,5662061000,130267000,768817000,3169034000,1593943000,71425,1784.507736646832,439059.3570102901
2021,3303500,Nova Iguaçu,270.7,17794593000,1722143000,16072450000,8261000,1523123000,8460495000,6080572000,128578,1947.196314843902,1042798.12015475
2021,3303609,Paracambi,114.5,1162885000,96901000,1065984000,3200000,271413000,390396000,400975000,7411,1779.950033733635,107381.03796142
2021,3303708,Paraíba do Sul,447.6,1253032000,161467000,1091565000,63636000,214271000,431404000,382254000,11834,1853.672327192832,191816.1931470701
2021,3303807,Paraty,119.6,1955303000,122942000,1832361000,39520000,590951000,768108000,433782000,13478,2090.004155661072,273.0493883000549
2021,3303856,Paty do Alferes,261.5,684863000,86492000,598370000,61124000,58524000,222055000,256667000,4629,1981.66574638151,126224.87643626
2021,3303906,Petrópolis,226.9,15665448000,1875030000,13790418000,70958000,4742118000,6528010000,2449332000,90736,2266.279916571148,716019.4740298998
2021,3303955,Pinheiral,58.4,1452647000,105273000,1347374000,5734000,854984000,264409000,222247000,5256,1676.616752283104,54860.10030420995
2021,3304003,Piraí,307.2,2449990000,287265000,2162725000,21163000,1361264000,473856000,306442000,11021,2394.878866709009,180434.97338023
2021,3304102,Porciúncula,243.9,415950000,42920000,373030000,35016000,44363000,125929000,167721000,2582,2076.235073586367,100210.15755017
2021,3304110,Porto Real,46.3,4245742000,1359733000,2886009000,4902000,1749295000,885169000,246644000,9878,2952.548145373564,81921.83261976998
2021,3304128,Quatis,231.9,305015000,35064000,269951000,23189000,14590000,105544000,126628000,2788,1735.75543041607,95025.33018253004
2021,3304144,Queimados,68.9,4361718000,569788000,3791931000,3473000,865869000,1737459000,1185130000,22253,2152.943023861963,213048.5692650198
2021,3304151,Quissamã,452.3,5996913000,73345000,5923568000,33197000,4343048000,1194820000,352504000,4515,2773.047880398673,178734.8523962201
2021,3304201,Resende,706.4,10754410000,2652300000,8102110000,60059000,3265318000,3575581000,1201152000,55546,2524.629612213304,504339.3023758099
2021,3304300,Rio Bonito,302.2,1831415000,236668000,1594747000,30006000,119709000,898755000,546277000,19569,1776.586921150812,243690.42805778
2021,3304409,Rio Claro,415.8,435971000,53910000,382061000,56893000,18294000,106631000,200243000,2821,2255.456724565756,209453.82199853
2021,3304508,Rio das Flores,366.9,294391000,24310000,270080000,18060000,81192000,61799000,109029000,3881,1864.643478484926,72336.40323434999
2021,3304524,Rio das Ostras,172.5,8949070000,550596000,8398474000,14234000,4259841000,2610566000,1513834000,41767,3307.169931046025,290919.7600228401
2021,3304557,Rio de Janeiro,810.8,359634753000,79324423000,280310329000,111267000,45685982000,177541096000,56971984000,2852183,3786.580864541335,21433224.70309686
2021,3304607,Santa Maria Madalena,436.7,234582000,24119000,210464000,25373000,7960000,61967000,115164000,1794,2135.111387959867,121968.77763344
2021,3304706,Santo Antônio de Pádua,510.1,1284644000,140638000,1144006000,56173000,259723000,483617000,344493000,10557,1775.523661077955,280371.61639129
2021,3304755,São Francisco de Itabapoana,888.3,1184531000,196528000,988003000,283619000,47881000,269090000,387413000,6641,1522.352093058276,333219.842691947
2021,3304805,São Fidélis,703.6,845192000,82700000,762492000,63650000,68309000,296015000,334518000,6651,1713.104173808454,286294.2080289701
2021,3304904,São Gonçalo,183.9,20324883000,1843431000,18481452000,81571000,2003957000,8725199000,7670724000,146285,2086.237564343582,1580817.58038619
2021,3305000,São João da Barra,277.1,9886875000,713990000,9172885000,59304000,4636445000,4061572000,415564000,15599,4369.481280210238,2205471.637661802
2021,3305109,São João de Meriti,35.3,8963782000,834523000,8129258000,1480000,445899000,4304919000,3376960000,76878,1813.526190327538,668045.1755939601
2021,3305133,São José de Ubá,210.3,196862000,29947000,166914000,40933000,8751000,41904000,75326000,1414,1629.624674681754,99161.72054671
2021,3305158,São José do Vale do Rio Preto,97,738568000,142099000,596469000,190494000,52310000,150892000,202774000,5637,1837.204200816043,104517.95542559
2021,3305208,São Pedro da Aldeia,248.4,2743661000,335294000,2408367000,41301000,305669000,1231138000,830259000,25536,2863.423154761909,235302.78368347
2021,3305307,São Sebastião do Alto,314.6,241289000,31389000,209900000,42038000,7674000,45946000,114242000,1470,2261.414945578231,114420.89337591
2021,3305406,Sapucaia,340.5,1000575000,199298000,801277000,43378000,197879000,395231000,164789000,6192,1776.225885012919,310241.5709455599
2021,3305505,Saquarema,194.7,42178208000,419311000,41758898000,22407000,31852885000,8961985000,921622000,20565,1937.741903233655,204297.31387597
2021,3305554,Seropédica,259.9,4777037000,855813000,3921224000,18303000,666095000,2493586000,743241000,19720,3662.516007606474,5155365.07299396
2021,3305604,Silva Jardim,499.2,602644000,58486000,544158000,48909000,91999000,147444000,255805000,5778,2309.442684319834,182854.0110596201
2021,3305703,Sumidouro,265,600127000,134499000,465628000,197887000,28703000,91156000,147882000,2730,2108.612992673995,113940.29554881
2021,3305752,Tanguá,111,694549000,56443000,638106000,17472000,46116000,250449000,324069000,5500,2171.539901818175,230046.75185942
2021,3305802,Teresópolis,268.4,5923947000,641088000,5282859000,360917000,540711000,2896463000,1484768000,53224,2022.504612392901,418703.7530144099
2021,3305901,Trajano de Moraes,301.3,242020000,26934000,215087000,33405000,7802000,57837000,116042000,1728,1990.895943287038,81342.10937443002
2021,3306008,Três Rios,244.4,6348173000,848088000,5500085000,17386000,2831278000,1907634000,743787000,29222,1931.940982136748,295605.71804793
2021,3306107,Valença,989.7,3122612000,289458000,2833154000,71900000,1166621000,980439000,614194000,14840,2037.600875336926,429844.2797373795
2021,3306156,Varre-Sai,149.9,264154000,39152000,225002000,45669000,14617000,56644000,108071000,1529,2219.49072596468,68032.25489341997
2021,3306206,Vassouras,384.6,1321272000,130215000,1191057000,36233000,222719000,578653000,353453000,9939,2265.887792534455,218266.8850036899
2021,3306305,Volta Redonda,139.8,19671281000,3270214000,16401067000,8048000,8507261000,5640223000,2245535000,110195,1989.547381187894,5669975.685619837
2021,3500105,Adamantina,386.7,1370866000,124519000,1246347000,54224000,178323000,785582000,228217000,14379,2181.34856735518,264280.8168174303
2021,3500204,Adolfo,193.3,115490000,5118000,110372000,22826000,17783000,42622000,27140000,1319,1880.104488248673,55928.51534572996
2021,3500303,Aguaí,439.4,1314737000,244377000,1070361000,121796000,358841000,437985000,151740000,10389,2088.310719029741,623887.8982195703
2021,3500402,Águas da Prata,100.2,209004000,15155000,193849000,25096000,25551000,106279000,36923000,1496,2118.611483957218,79140.38084150005
2021,3500501,Águas de Lindóia,49.4,585604000,46386000,539218000,10299000,41439000,372530000,114951000,6840,1867.194150584791,104059.75082296
2021,3500550,Águas de Santa Bárbara,362.6,217296000,12993000,204302000,70379000,9944000,82958000,41021000,2560,1850.689707031248,129351.22594312
2021,3500600,Águas de São Pedro,2.4,147855000,9287000,138568000,0,8859000,98195000,31515000,1646,2259.605753341434,28517.96613058
2021,3500709,Agudos,810.2,2638623000,444333000,2194290000,85373000,1120495000,780808000,207613000,13534,2265.492867592729,242236.8404538298
2021,3500758,Alambari,140.2,129390000,7428000,121962000,35450000,11403000,42753000,32355000,1252,1859.448714057509,104345.55818882
2021,3500808,Alfredo Marcondes,111.5,120355000,29853000,90502000,9081000,21155000,35648000,24617000,1675,2002.729779104479,63927.13357116002
2021,3500907,Altair,269.6,112274000,5786000,106488000,48059000,5049000,24150000,29230000,941,2483.098947927736,312085.1324002004
2021,3501004,Altinópolis,724.8,833396000,40032000,793364000,386045000,28794000,296402000,82123000,5753,1933.402012862854,303346.7759320999
2021,3501103,Alto Alegre,287.5,113585000,5622000,107963000,38450000,7852000,34981000,26680000,707,2385.265289957567,133892.5793741999
2021,3501152,Alumínio,60.8,3982313000,833685000,3148628000,1155000,2236918000,793351000,117203000,8180,3677.53444743276,1684014.782287541
2021,3501202,Álvares Florence,327.4,124351000,3824000,120527000,60047000,4640000,30253000,25587000,631,2136.691790808242,188570.5278129699
2021,3501301,Álvares Machado,323.1,709876000,98091000,611785000,43126000,121126000,335572000,111961000,4538,2375.946751873073,210697.6049338999
2021,3501400,Álvaro de Carvalho,118.6,58586000,2162000,56425000,11041000,2988000,19064000,23332000,438,2102.711803652968,21995.34195106
2021,3501509,Alvinlândia,67,58405000,2114000,56291000,14786000,3008000,17208000,21289000,376,2145.508484042552,17618.07500551
