id_escola,tipo_escola,nse,proficiencia
5,1,0.6725042884292683,313.3584523230169
5,1,-0.9760413203441282,316.6845361390452
5,1,-0.22137935145327015,290.71454606901256
5,1,0.5539589889825873,316.967458809422
5,1,0.323445187117651,319.62419322679443
5,1,0.8623313841431375,297.2225897538133
5,1,-2.7592462247190204,247.08017973134906
5,1,-0.417215724451875,290.4029889488441
5,1,-1.0638772104070042,298.3769552393843
5,1,-0.15042109114293448,289.2800291863443
5,1,0.3387764186014472,361.07865085004596
5,1,-0.7005771259130416,337.94833832522755
5,1,0.20833949256208273,339.4941187483494
5,1,-1.6320535654590174,333.90978969915477
5,1,0.454934384743211,316.9999742413619
5,1,-0.8567463286565726,295.52375195820565
5,1,-0.5488908704191728,275.25258441993753
5,1,-0.2596878053101918,279.6735226561202
5,1,-0.7078606757690722,332.25406294436834
5,1,-1.206056924928114,316.38960260984805
5,1,0.5553789518538684,356.20547335524566
6,0,0.2757457045592071,269.21593699977046
6,0,0.7178734972894504,293.5426458252223
6,0,-1.1619918250155536,222.93439124570864
6,0,0.8363277028518239,293.3609025743519
6,0,0.4074957883386348,266.6323779563296
6,0,-0.23015282020553998,233.72843298687
6,0,-0.16805868023289108,232.79283126095447
6,0,-1.314392882754774,261.3453706102341
6,0,-0.15153532939675204,256.84246818434247
6,0,-0.7255106781042611,277.07666667555304
6,0,0.06476151922877382,238.84019649610835
6,0,-0.48175277607660694,261.94038289054794
6,0,-0.15484202011918927,273.37243742581376
6,0,0.8503530821429451,292.51767395851755
6,0,1.0558396415033346,302.260208114715
6,0,0.7951384432036895,301.2238071832963
6,0,1.4003526029028337,291.04671144934844
6,0,1.501112495677714,268.8410575115749
6,0,1.3337453092658156,251.3137777566926
6,0,0.3379269572312548,310.0271781690395
6,0,1.6727044047398876,328.3450504241499
6,0,-0.8962068650687104,268.36737928711665
6,0,-0.29919754383417174,292.6080123384443
6,0,-0.4389733733666244,260.39267104734625
6,0,0.9971791169588273,300.94783744651016
6,0,1.4972568715804058,250.19834627074601
6,0,-1.382638102996659,251.92380693803224
6,0,0.43131443013199194,285.29836997855557
6,0,1.3317788985420655,293.56576742848466
6,0,-0.6117584176754253,240.32411267695232
6,0,-3.2489249658995627,257.2767679350325
6,0,-1.0837213409840056,245.91423895015132
6,0,-0.3449010833126803,275.55116853722666
6,0,0.18502335984392732,287.7311844111652
6,0,-0.9378929751762004,256.83724701629797
6,0,-1.3955983282853754,236.58954836860582
6,0,-1.9614198780928769,225.24939037055105
6,0,1.4151039175799718,253.8984761575923
6,0,-0.8431950753789524,247.8557049535832
6,0,1.3666911823018317,279.33903518906914
6,0,0.3730127377937693,276.4808866011498
6,0,-0.04102348559540946,241.94675405867127
6,0,1.28490959551905,281.45199501156804
6,0,-0.5631215427397505,260.6551920319204
6,0,-0.7652824760477038,281.59398688208086
6,0,0.35326747761885835,243.8416919107471
7,0,-0.1520028388662726,251.57736094235418
7,0,0.10924799685685381,260.85596670534676
7,0,0.2481015144918663,290.8077029039464
7,0,0.1424175319107968,265.0929280399173
7,0,-0.8625768005763381,281.5567807742116
7,0,0.3286599881185264,279.5166692055723
7,0,0.9310165675358137,288.66620208639904
7,0,1.7293365713437223,268.99947830785504
7,0,0.8702033758790363,232.4781770979579
7,0,-0.02485499022455804,272.1351668595166
7,0,0.06488854577211829,234.4254226397999
7,0,-0.8816846387427403,224.59311804040584
7,0,0.4226745302515701,253.56107157634258
7,0,-0.13657530587265834,240.55745486448518
7,0,-1.1356223488739075,261.0909479054089
7,0,0.49153891797009025,278.59747056715065
7,0,-0.70111698220845,212.41775869891984
7,0,-1.1329979518072393,211.75678450438127
7,0,-1.4523570649113697,244.13025912972938
7,0,-1.73119931213025,205.72151049903488
7,0,0.016257004833541824,254.86928479543565
7,0,0.04528356495653508,269.0604878299537
7,0,1.6328310717585302,304.76575939534075
7,0,-0.2153534712295381,276.30365137167314
7,0,0.4817878863851381,280.9986920717056
7,0,1.7026606047614359,314.2411044540443
7,0,-0.8848981813273032,280.01079542637297
7,0,0.5671463858797597,260.6004150381765
7,0,0.3302701518131561,253.83392803754137
7,0,-0.9068612750252081,267.21343360788535
7,0,-0.8434801433079521,249.6309645237559
7,0,1.8726792067489069,255.73635096260705
7,0,-1.4072362025213787,252.50182837400428
7,0,1.791037821393348,313.35352104471536
7,0,-1.2698712938146695,249.53149772126366
7,0,0.49185461753294746,290.80777638687107
7,0,0.6232970063584706,267.6382239263612
8,1,-1.9136309917392098,299.15790209132564
8,1,1.3271420210683327,292.86594142585005
8,1,0.6614412928315767,326.54726469737665
8,1,-0.5198487861423216,319.3562574343721
8,1,1.2143228542592288,361.84617498692495
8,1,-1.176210176552373,314.0359670025315
8,1,-1.2567805359507562,287.07369044078195
8,1,1.186115531392452,337.08789510535865
8,1,0.7827687964033734,345.3153185311637
8,1,-0.08688094929915055,296.84549231515535
8,1,1.7285990563709506,308.102402207072
8,1,-1.2081265269680002,305.3988147460881
8,1,-1.073310030330254,271.58766281845874
8,1,-0.16408038069307265,337.70966345362194
8,1,-0.7390115185006294,306.9118723713818
8,1,-0.2277584879672628,300.89929490193975
8,1,0.1668234882167038,303.9603564323489
8,1,0.28307766442555066,337.7616237013809
8,1,-2.9389849819327734,255.86450318655852
8,1,-0.35321111061843335,351.24649034464835
8,1,0.13556647785940376,319.3597720611693
8,1,-0.6201450448029371,309.52723821429885
8,1,0.46584446365128174,339.4852243377782
8,1,1.0211512035664518,301.5831989785418
8,1,1.7482955963352513,333.40287732142025
8,1,-0.09467204348735195,276.7747554292723
8,1,-1.195831013434221,291.96005444308275
8,1,0.07972616430335003,307.396548972281
9,1,-0.22944520600880272,309.26807080800626
9,1,1.1657025174667062,350.7300251865966
9,1,-0.5991778094210889,343.71387689079336
9,1,-1.462673541762905,300.40214021677275
9,1,1.4419897076384973,324.5403642332393
9,1,-0.5327110844213153,281.04413716136025
9,1,3.476068186934734,367.90647898904456
9,1,-0.2911085512374149,352.7077001746274
9,1,0.04340237613125114,327.3270464186803
9,1,1.3869141511978702,372.68517797235086
9,1,0.20172048063642153,345.2067796201415
9,1,0.026764519187329885,356.67940916452284
9,1,1.3437534042294128,371.6169040455399
9,1,0.9402166985427373,353.6096710814282
9,1,-0.6415991398427684,305.43144420529154
9,1,0.07671412419273377,326.74858513700985
9,1,2.14947509525617,356.81544688086643
9,1,0.01334784366909312,316.21684584852113
9,1,-0.06069353373080143,309.17905230715877
9,1,2.0184673186241286,356.3925209718953
9,1,-0.1704307762885704,359.3068474767554
9,1,-1.0602266504286673,274.39226185062387
10,0,0.5949419662569537,239.85592974927874
10,0,-0.09285288100729135,236.3834607583817
10,0,0.0014744282256203905,234.90351873450825
10,0,0.9308517676769853,236.20154368165896
10,0,0.04871477216588359,236.02816051751506
10,0,-0.9405440571738821,205.11325898042162
10,0,0.0018007942690757843,192.08421219978328
10,0,0.31913562189242395,200.3049554725368
10,0,-0.5616800146405417,249.857424808634
10,0,-0.25910842260838024,234.8477392756115
10,0,-0.16317401138194154,235.72053920647357
10,0,-0.8179483762854971,228.50816347006668
10,0,1.2075170597344829,254.91889287172114
10,0,0.7129450547922127,242.08689154881705
10,0,0.1566917465357319,259.33511295660867
10,0,0.6068089265059512,271.60877553357176
10,0,1.4656531744965486,268.0984586537356
10,0,1.7232695282879504,266.23780529864
10,0,-0.10732384094819736,254.76219269802172
10,0,-1.0778057469059208,219.1889526076957
10,0,0.20841606231314194,237.15332872049734
10,0,-2.137541961792477,217.75409469902644
10,0,-0.6783018139845695,240.1212310800599
10,0,0.420222156459547,253.90568802860133
10,0,0.16787185821353107,241.63244380472955
10,0,-1.4133399533723083,253.8964973273633
10,0,0.07581629213407923,203.97333700579418
10,0,-0.6895605453136255,232.71618296397435
10,0,0.13958730686678472,229.81561358908343
10,0,0.3449423910613526,236.83758057762537
10,0,1.3102561139002278,256.14169064461777
10,0,-1.4706348819895307,201.6247078716081
10,0,-0.22023840409122628,207.06544839452508
10,0,0.30102076824667695,192.69453982215487
10,0,1.3840345805429592,262.4781920511096
10,0,0.5795036086931453,227.28948604765262
10,0,0.457945945401139,235.9768813394173
10,0,-0.1187964252078637,239.748927658212
10,0,-1.9533817608084496,169.14363007790348
10,0,1.3583463417721515,252.9747888929518
10,0,-0.290318269845524,231.1448816544925
10,0,0.357507602563532,313.61325840429333
10,0,0.8950641447001219,262.3306175322343
10,0,1.2698472761556356,264.2232027139541
10,0,0.3012920042626669,240.14792279022714
10,0,0.9024184035721892,250.79421014815023
10,0,-0.5718208657309919,221.08209875553806
11,1,-0.3616814299041588,293.7227397851099
11,1,1.1703489185216418,330.68170341494255
11,1,-0.6649835825301234,295.84921805772535
11,1,-1.6836555273972682,302.0541244846726
11,1,1.4556171321299862,325.3248323995384
11,1,-0.40204860038685275,306.3581095316201
11,1,0.28720813117678035,296.8325879696692
11,1,0.2658095141006036,340.7612035471145
11,1,-0.5359233549823039,313.11836582433085
11,1,1.3152718979315599,322.7817741481421
11,1,0.46447972791336234,375.62859840108035
11,1,0.4612121730006628,333.75099906174745
11,1,-1.8037105773260214,249.66373890565893
11,1,-0.18429655356798916,313.0832389248103
11,1,1.2361989948104057,306.97467264517036
11,1,-0.6035957532861498,310.8109018828568
11,1,1.2374288650193195,340.16250357742507
11,1,0.7002136846046018,327.3013883063935
11,1,0.2260116227331216,307.2417431103959
11,1,0.810424834630039,342.40101020283925
11,1,0.38077473255804517,317.73350560789765
11,1,0.7955067302980819,300.5057856600237
11,1,-0.91912579829648,318.5903208387473
11,1,1.2892070018130954,327.5966347217155
11,1,-0.7371781432690212,289.52263762764517
11,1,1.2913875720004953,359.91444933548723
11,1,1.5162806129926338,367.7887455083962
11,1,0.6111584715025481,313.0680166650113
11,1,1.1159426806808812,339.6784418501079
11,1,0.1680635571419631,343.00026617523486
11,1,-0.006130810947939784,305.5073302343475
11,1,-0.7977156081373334,318.5058520215636
11,1,-0.15620736951865102,319.90532011761155
11,1,-1.147021061938795,299.18326107715575
11,1,-0.11839562470069764,290.95072062348316
11,1,-1.007898662190007,326.8541334156775
11,1,-1.211043669537169,305.94400172670527
11,1,-1.971517502775968,294.5590211969243
11,1,-0.0071827868035225775,345.3594492163578
11,1,-0.8751184780416292,268.6386188547175
11,1,0.45598056918523083,319.1391688105145
11,1,0.16525929366584555,296.3706161635419
11,1,0.17493632578954255,349.61358606766623
12,0,-0.6690272493933517,285.8845110814271
12,0,-2.4256068527201946,251.7819738861935
12,0,1.3080323957924982,230.76245383057272
12,0,1.328469365565952,309.8546706545437
12,0,-0.1883093326502324,257.9486849654636
12,0,-0.7674579871509783,261.38380722234615
12,0,0.3997011327230805,241.50235419404686
12,0,-1.1129992777514144,225.81331641721974
12,0,0.942044841145747,250.6386335489064
12,0,0.011501994017864307,295.2674841291678
12,0,0.07453824395649795,290.3344320779517
12,0,-0.9978440708279341,272.35320150155934
12,0,-1.309675150591152,283.77795885903294
12,0,0.4533455898712033,268.35921655485987
12,0,-1.5435584590852522,199.0035915058037
12,0,-0.3966392282442308,296.80909696068875
12,0,0.6304005442841373,256.71374192777853
12,0,-0.3672399362872901,263.1035898216485
12,0,1.4470312684438382,328.2043557466341
12,0,-0.41575161019531687,279.25741106663725
13,1,0.809729386200045,356.786297071773
13,1,0.23668826714557775,341.59962419899614
13,1,-0.5930904589305382,334.1143336534329
13,1,-0.36252132276358684,331.4571427599993
13,1,-0.019609036237239776,314.0320107102762
13,1,-0.940957076714621,330.08204415060914
13,1,0.3446398413435072,342.17839077202166
13,1,0.6947644326165381,316.5123795284077
13,1,1.3107264836176244,377.1954965434456
13,1,1.0274142442761214,340.82626591976
13,1,-0.4427326883555621,304.4959151594232
13,1,-0.827717500260567,323.31061480040916
13,1,-0.09242418978572399,354.7401842651392
13,1,-1.1868119847426275,312.52412684551217
13,1,0.2634382240698347,296.1778567422826
13,1,0.3951187380421664,359.5570717724124
13,1,-1.5201576400109764,282.232370987239
13,1,-0.29921233252857254,286.77276776005147
13,1,1.3900104715768324,325.17990314649364
13,1,-0.7058054944025786,319.7125409200148
13,1,0.5088578568141657,328.94529132685824
13,1,0.23227526472788548,309.8010969045975
13,1,-1.3642506824218292,305.1805075305978
14,0,1.5175857286047296,311.92491190259744
14,0,2.8528338029149825,308.8661298091434
14,0,0.713303330268553,250.63465332458347
14,0,-0.9388872108037857,280.83076541603606
14,0,-0.7777122193029251,252.3353920477551
14,0,0.256100570732484,219.85021575280297
14,0,0.9738971923877859,276.18639318740685
14,0,0.4219430394837174,244.0356087263
14,0,1.1020597933751801,292.72965541931114
14,0,-0.8492510367207344,245.55334973628933
14,0,0.8578864081769794,282.9804109937972
14,0,-0.3519813987414627,255.43777544237514
14,0,-0.2538173416457367,242.12217124654796
14,0,0.3767123497576883,272.62235820694747
14,0,-0.9011142151804313,267.26807215755974
14,0,0.6473744054361055,257.02768888362016
14,0,-0.5580818248094597,226.02857779917744
14,0,-0.2190739592325126,246.30804807971478
14,0,1.067461951222542,254.8856360936048
14,0,0.15903301275719414,261.7118783978666
14,0,0.7771651295263582,268.9397332023221
14,0,-1.0843043714136331,221.83418298986336
14,0,1.3760470822625783,249.01633575120405
14,0,0.9922302623483151,263.0594640826908
14,0,2.0386197326087374,231.63020463518671
14,0,1.20780259887911,252.92298122022214
14,0,-0.5141163093162997,228.91351474943173
14,0,0.41899483255119685,215.60104724510842
14,0,2.8215223847974498,306.9371894295521
14,0,1.0305361920768386,277.49729173710165
14,0,0.4069945575841092,261.66226522896574
14,0,-0.48955136595011095,255.26539254207972
14,0,-0.39874268310043764,215.67016273993914
14,0,1.3409777338137485,282.0188154791742
14,0,0.5144236616113707,239.44200652891251
14,0,-0.8440620422789804,231.70743754904626
14,0,-0.161199673911998,247.4034256622421
14,0,0.34252843806122363,250.54673395781919
14,0,-0.8860388754065346,234.57581539545365
14,0,-0.3507805115525342,256.16107894324136
14,0,-0.584769771146162,233.16636065157718
14,0,3.0634161397851716,295.4621132797045
14,0,-0.7232132294612588,230.46042724689704
14,0,-0.47381849616766075,261.62081706150116
14,0,1.0988730853276583,265.05398745994813
14,0,0.2619616160256858,247.62101243538604
14,0,-1.1209554931341832,211.8062922069751
14,0,-0.22510284559096042,203.10134044667205
15,0,-0.17484080529457866,230.55088506954803
15,0,0.54705121017974,270.0334409891622
15,0,-0.27353404623856176,261.40501164024363
15,0,0.9198711702123,262.0034638366827
15,0,0.33003990520479193,279.87628116329944
15,0,0.02458760950260171,258.36603840072434
15,0,-0.18960288511588652,302.1166756055291
15,0,-2.2090959462731456,226.25288794875917
15,0,1.037519929466901,282.2600653389298
15,0,-0.026001802584278994,266.7486873616726
15,0,0.6946974340636833,257.0606881012292
15,0,1.1000923636690403,252.9099177622202
15,0,1.0447962408840217,258.76088392821305
15,0,0.9453326286245055,301.07389119183773
15,0,-0.2272526542775664,270.1941603949566
15,0,0.8802451105056386,266.0387962668305
15,0,1.2783284766488467,272.9183178903099
15,0,0.5696387206875188,266.59317285135666
15,0,0.06261793257826347,230.75259009483784
15,0,-1.9858166373861939,195.7057290845879
15,0,-0.3293495033778023,291.64847549693604
15,0,1.6315601716469772,295.0264104494137
15,0,0.8990460563912035,256.2860017738408
15,0,0.13191958682494626,279.70101644403906
15,0,1.4421940811770328,274.97553792536013
15,0,-0.14665970594219896,254.49564523084604
15,0,-0.7055506668206032,269.46240652569287
15,0,0.5328864347627107,266.0800260018699
15,0,0.6483215415616816,273.5219719842711
15,0,1.0734798290255951,320.2858739667757
15,0,-0.9448300600354677,238.06598897900247
15,0,-0.12249924730869931,262.6573781250397
15,0,-0.515034627393685,263.5937373734786
15,0,-1.0490949524408826,252.1154320749043
15,0,-0.45984417935702643,259.1051454430496
15,0,-1.8004066089123916,248.88710093644596
15,0,-0.9777619601549755,261.3178189126929
15,0,0.5352477439279362,275.74718663082325
15,0,-1.7353754430154495,242.93537576631167
15,0,-0.11625609051297014,252.04771359900184
15,0,0.5229120326629925,229.73129626235732
16,1,-0.5527293342454725,337.5380554175567
16,1,0.5607127454822839,317.96094307061355
16,1,0.9753731117834177,306.6551203972714
16,1,1.0285560512851042,338.42922829230633
16,1,0.5717489365790024,336.11176929405474
16,1,-0.48231170608971724,308.04718620580365
16,1,-0.3212227571555717,294.05578609397355
16,1,-1.6205280916702312,283.25883373091204
16,1,0.12688036064130848,322.6014653355162
16,1,0.23450083357844767,292.04133396772363
16,1,0.13504594503535808,313.25832562106626
16,1,0.6316989217833785,288.9514580895643
16,1,-2.2802453395780886,277.16565155101966
16,1,0.3347406008579523,322.28585592270565
16,1,-0.1518645360422116,339.0484969901301
16,1,-0.142499193707811,316.8556049457965
16,1,-0.20935578368643373,299.2737839958309
16,1,0.10132335202948105,294.6979483336143
16,1,0.44939823538606977,291.29755631264607
16,1,0.8378071268260141,349.33049363873675
16,1,1.8856120366538827,322.0983288263754
16,1,-1.5791762840266337,267.59625829976926
16,1,1.2113825788912347,355.01558637637277
16,1,1.3045849000656038,304.50217382194796
16,1,-0.5203048115284602,258.72465525906534
16,1,-0.10671339017710962,318.17245094239445
16,1,-0.4847667521900458,291.64237811675633
16,1,-0.01222982185518115,328.61930504413795
16,1,1.086265120891958,345.2390178087351
16,1,1.0608943290330075,315.95011948286856
16,1,-0.9284555367711887,297.4575457302146
16,1,0.8933378159342383,352.5644620437015
16,1,1.2229856476290208,314.2779328164687
16,1,0.35832224417890784,329.5879866949019
16,1,1.0067022997813015,338.73140051684857
16,1,0.9237866610465743,320.58937970856897
16,1,-1.176514517376163,311.74426504938685
16,1,1.5692128804215715,347.79220863529525
16,1,0.15605544081036155,350.9550594746197
17,0,0.513435290202552,240.2203952116235
17,0,0.9602017013131485,277.79770182646206
17,0,1.305224147801302,281.7613353309159
17,0,0.6017486007006676,235.23728632564783
17,0,2.2138032991124796,283.8954897376312
17,0,0.13655999391610002,238.8947537535643
17,0,1.2573243165893797,283.7228569671146
17,0,0.7400690115855219,250.7531874444661
17,0,0.3301426263186289,267.21023089498664
17,0,-0.3049506640117544,254.57659227029833
17,0,-0.1815661521457775,237.22167077595785
17,0,-0.7938491225037706,236.64255215546922
17,0,0.0529976339412658,284.05583237678013
17,0,1.921825200189777,275.3442771261244
17,0,0.25177550392654297,260.92017115012266
17,0,-0.6679938627053658,245.11614449180462
17,0,-0.16522695533014567,265.93996213691196
17,0,-1.258893542240305,236.9560903234134
17,0,0.1586575468815813,285.47776039173687
17,0,-0.12599567295116404,254.62282514937354
17,0,0.8906470699044536,244.2432042314738
17,0,0.5464982010346746,230.1368954179228
17,0,0.7704548759120823,230.73751441006556
17,0,0.7174792805255471,227.1131932895857
17,0,0.6416045579406645,236.49566466633067
17,0,-1.3958937872959487,225.62255972500552
17,0,-2.4435933560975185,230.709258902215
17,0,1.4055435241046546,295.6703384629804
17,0,0.035631323867490274,238.14598277122718
17,0,-1.2584929416353907,271.114615739825
17,0,-0.3035978081563839,231.89563360179525
17,0,-0.674162585241753,225.72209669861968
17,0,1.4427004658675147,282.33390088685184
17,0,0.369439964426718,256.5480060258211
17,0,0.18990615196779773,234.1057772079298
17,0,0.6537875105891375,290.7970716312367
17,0,1.1965491754135864,260.61438399516015
17,0,0.6844150267529088,240.20893416799018
17,0,-0.5622453007221683,256.47948990749904
17,0,0.544009628256903,222.22494449843347
17,0,-0.7476938727403126,237.597920984586
17,0,-0.9807298273402921,214.7289301332645
17,0,-1.2779983210192798,266.0155598302506
17,0,-0.31797332899091885,250.11666019879522
18,1,-1.0337579385101434,307.86951937619483
18,1,-0.18723000049452265,296.615048918122
18,1,-0.29188292818647177,277.98650484770775
18,1,-0.5942173391914692,288.43731248951315
18,1,0.8051134297336163,351.80699324352867
18,1,-1.3008282583707718,340.72568857795426
18,1,0.29475463205423413,331.9027225373979
18,1,-1.094284975967944,303.2677065297652
18,1,0.2964055571439664,303.4485955742113
18,1,-1.1841873005339971,325.2275894371535
18,1,2.1169953809673836,331.07793727680007
18,1,-0.10582729016300958,291.4557078243664
18,1,-0.34010646216208634,270.09193250883953
18,1,0.5583377544150847,360.18810818364966
18,1,0.0662098389486234,310.59892822066314
18,1,0.5081558802313142,318.54613247268514
18,1,-0.9357865929858893,307.7373731484177
18,1,1.458701447197445,385.6419198541994
18,1,1.874053743803587,377.1231862918356
18,1,1.074954599345324,314.6303371227888
18,1,1.545765828773461,339.8028076117868
18,1,-0.46396553574198884,337.05951276180735
18,1,0.48862984874260956,330.854563066028
18,1,-0.44968544462651555,313.35129421981213
18,1,-0.5652756670404893,281.03407389824656
18,1,-1.5621665434370313,244.795682798938
18,1,0.12734648762736595,352.72856315420296
18,1,0.3608605458992174,344.8032122458415
18,1,0.2688601724988274,330.6967609286909
18,1,0.22121377619342064,323.6447224922419
18,1,0.2224534873856178,334.04445604482976
18,1,1.1643416769499324,359.98245305156155
18,1,2.0020567770637565,335.11959209037343
18,1,1.085158252872561,346.8674285003568
18,1,-0.3118714818034433,301.09320897670295
18,1,-0.16044745824827297,312.09887106669174
18,1,-0.7521928750710338,306.8510542121429
18,1,-0.18792989711894117,333.39437913002797
18,1,1.0959636905421646,344.05609646849507
18,1,-1.6911230942393267,298.8913565329837
18,1,-0.051994697410418164,335.79969461580635
18,1,1.848439054705695,324.24733735592343
18,1,0.8245612064985182,336.9881648647928
18,1,0.2683490193645886,308.48186241212886
18,1,-0.04203834260327431,326.45717443034397
19,0,1.6583808068841257,252.36069719104236
19,0,-0.8499279185327072,194.1602780621514
19,0,0.32572179324228734,233.377152100679
19,0,0.8852007231128782,228.81924021911215
19,0,-0.7244385910354492,209.01412793529133
19,0,0.6478215577437568,277.95486824279635
19,0,0.2615416337710876,198.60141484333116
19,0,-0.9422706883380947,180.81775265117884
19,0,0.5388279145699743,261.6207832159655
19,0,0.6581837032791867,284.46577400619606
19,0,0.37941922588383764,231.4568611023631
19,0,-0.7075454243474493,222.32786938806342
